entity_id,issue_code,issue_label,policy_category,weight,source
lobbyist_55359,MMM,Medicare/Medicaid/medical matters,Healthcare,0.52381,raw_issue_codes_or_propagated_profile
lobbyist_55359,HCR,Healthcare,Healthcare,0.266667,raw_issue_codes_or_propagated_profile
lobbyist_55359,EDU,Education,Labor & Education,0.07619,raw_issue_codes_or_propagated_profile
lobbyist_55359,MED,Medicare and Medicaid,Other / Multi-sector,0.047619,raw_issue_codes_or_propagated_profile
lobbyist_55359,BUD,Budget and appropriations,Other / Multi-sector,0.028571,raw_issue_codes_or_propagated_profile
lobbyist_55359,TAX,Taxation,Finance,0.028571,raw_issue_codes_or_propagated_profile
lobbyist_55359,WEL,Welfare,Other / Multi-sector,0.028571,raw_issue_codes_or_propagated_profile
lobbyist_72863,CSP,Communications and spectrum,Other / Multi-sector,0.087778,raw_issue_codes_or_propagated_profile
lobbyist_72863,TRD,Trade,Trade & Tariffs,0.08748,raw_issue_codes_or_propagated_profile
lobbyist_72863,BUD,Budget and appropriations,Other / Multi-sector,0.087083,raw_issue_codes_or_propagated_profile
lobbyist_72863,TRA,Transportation,Transportation,0.07123,raw_issue_codes_or_propagated_profile
lobbyist_72863,COM,Communications,Technology,0.068333,raw_issue_codes_or_propagated_profile
lobbyist_72863,CPI,Consumer product safety,Technology,0.066667,raw_issue_codes_or_propagated_profile
lobbyist_72863,HCR,Healthcare,Healthcare,0.05,raw_issue_codes_or_propagated_profile
lobbyist_72863,MMM,Medicare/Medicaid/medical matters,Healthcare,0.05,raw_issue_codes_or_propagated_profile
lobbyist_72863,TAX,Taxation,Finance,0.043036,raw_issue_codes_or_propagated_profile
lobbyist_72863,CPT,Consumer protection,Other / Multi-sector,0.033333,raw_issue_codes_or_propagated_profile
lobbyist_72863,ENV,Environment,Energy & Environment,0.031647,raw_issue_codes_or_propagated_profile
lobbyist_72863,SCI,Science and technology,Technology,0.03125,raw_issue_codes_or_propagated_profile
lobbyist_72863,ENG,Energy,Energy & Environment,0.030536,raw_issue_codes_or_propagated_profile
lobbyist_72863,DIS,Disaster and emergency,Other / Multi-sector,0.027361,raw_issue_codes_or_propagated_profile
lobbyist_72863,MAN,Manufacturing,Other / Multi-sector,0.025397,raw_issue_codes_or_propagated_profile
lobbyist_72863,TEC,Technology,Technology,0.025,raw_issue_codes_or_propagated_profile
lobbyist_72863,DEF,Defense,Defense & Security,0.024286,raw_issue_codes_or_propagated_profile
lobbyist_72863,AUT,Automotive,Other / Multi-sector,0.021111,raw_issue_codes_or_propagated_profile
lobbyist_72863,ROD,Roads and highways,Transportation,0.017361,raw_issue_codes_or_propagated_profile
lobbyist_72863,TRU,Trucking,Transportation,0.01625,raw_issue_codes_or_propagated_profile
lobbyist_72863,AGR,Agriculture,Agriculture & Food,0.0125,raw_issue_codes_or_propagated_profile
lobbyist_72863,ALC,Alcohol,Other / Multi-sector,0.0125,raw_issue_codes_or_propagated_profile
lobbyist_72863,BEV,Beverage industry,Agriculture & Food,0.0125,raw_issue_codes_or_propagated_profile
lobbyist_72863,FOO,Food industry,Agriculture & Food,0.0125,raw_issue_codes_or_propagated_profile
lobbyist_72863,NAT,Natural resources,Energy & Environment,0.011111,raw_issue_codes_or_propagated_profile
lobbyist_72863,AER,Aerospace,Other / Multi-sector,0.00625,raw_issue_codes_or_propagated_profile
lobbyist_72863,CAW,Clean air and water,Energy & Environment,0.00625,raw_issue_codes_or_propagated_profile
lobbyist_72863,CHM,Chemicals,Other / Multi-sector,0.00625,raw_issue_codes_or_propagated_profile
lobbyist_72863,GOV,Government operations,Other / Multi-sector,0.00625,raw_issue_codes_or_propagated_profile
lobbyist_72863,LBR,Labor and employment,Labor & Education,0.00625,raw_issue_codes_or_propagated_profile
lobbyist_72863,MAR,Marine and fisheries,Transportation,0.00625,raw_issue_codes_or_propagated_profile
lobbyist_72863,UTI,Utilities,Other / Multi-sector,0.00625,raw_issue_codes_or_propagated_profile
lobbyist_71388,TAX,Taxation,Finance,0.161471,raw_issue_codes_or_propagated_profile
lobbyist_71388,HCR,Healthcare,Healthcare,0.103956,raw_issue_codes_or_propagated_profile
lobbyist_71388,BUD,Budget and appropriations,Other / Multi-sector,0.087671,raw_issue_codes_or_propagated_profile
lobbyist_71388,TRD,Trade,Trade & Tariffs,0.085687,raw_issue_codes_or_propagated_profile
lobbyist_71388,FIN,Finance,Finance,0.063611,raw_issue_codes_or_propagated_profile
lobbyist_71388,ENG,Energy,Energy & Environment,0.060356,raw_issue_codes_or_propagated_profile
lobbyist_71388,GOV,Government operations,Other / Multi-sector,0.05115,raw_issue_codes_or_propagated_profile
lobbyist_71388,DEF,Defense,Defense & Security,0.030847,raw_issue_codes_or_propagated_profile
lobbyist_71388,ENV,Environment,Energy & Environment,0.030474,raw_issue_codes_or_propagated_profile
lobbyist_71388,LBR,Labor and employment,Labor & Education,0.025901,raw_issue_codes_or_propagated_profile
lobbyist_71388,CSP,Communications and spectrum,Other / Multi-sector,0.025648,raw_issue_codes_or_propagated_profile
lobbyist_71388,MMM,Medicare/Medicaid/medical matters,Healthcare,0.025,raw_issue_codes_or_propagated_profile
lobbyist_71388,SMB,Small business,Other / Multi-sector,0.025,raw_issue_codes_or_propagated_profile
lobbyist_71388,BAN,Banking,Finance,0.023864,raw_issue_codes_or_propagated_profile
lobbyist_71388,MAN,Manufacturing,Other / Multi-sector,0.02344,raw_issue_codes_or_propagated_profile
lobbyist_71388,EDU,Education,Labor & Education,0.022727,raw_issue_codes_or_propagated_profile
lobbyist_71388,TRA,Transportation,Transportation,0.018437,raw_issue_codes_or_propagated_profile
lobbyist_71388,NONE,NONE,Other / Multi-sector,0.016667,raw_issue_codes_or_propagated_profile
lobbyist_71388,CPI,Consumer product safety,Technology,0.011364,raw_issue_codes_or_propagated_profile
lobbyist_71388,ECN,Economics,Other / Multi-sector,0.010317,raw_issue_codes_or_propagated_profile
lobbyist_71388,SCI,Science and technology,Technology,0.009975,raw_issue_codes_or_propagated_profile
lobbyist_71388,CIV,Civil rights and liberties,Other / Multi-sector,0.009512,raw_issue_codes_or_propagated_profile
lobbyist_71388,BEV,Beverage industry,Agriculture & Food,0.008333,raw_issue_codes_or_propagated_profile
lobbyist_71388,CDT,Commodity trading,Other / Multi-sector,0.008333,raw_issue_codes_or_propagated_profile
lobbyist_71388,CPT,Consumer protection,Other / Multi-sector,0.008333,raw_issue_codes_or_propagated_profile
lobbyist_71388,MAR,Marine and fisheries,Transportation,0.008333,raw_issue_codes_or_propagated_profile
lobbyist_71388,TAR,Tariffs,Trade & Tariffs,0.008333,raw_issue_codes_or_propagated_profile
lobbyist_71388,FOR,Foreign relations,Trade & Tariffs,0.005808,raw_issue_codes_or_propagated_profile
lobbyist_71388,AGR,Agriculture,Agriculture & Food,0.005594,raw_issue_codes_or_propagated_profile
lobbyist_71388,HOM,Homeland security,Defense & Security,0.004762,raw_issue_codes_or_propagated_profile
lobbyist_71388,DIS,Disaster and emergency,Other / Multi-sector,0.00303,raw_issue_codes_or_propagated_profile
lobbyist_71388,TEC,Technology,Technology,0.00303,raw_issue_codes_or_propagated_profile
lobbyist_71388,IMM,Immigration,Other / Multi-sector,0.002778,raw_issue_codes_or_propagated_profile
lobbyist_71388,AER,Aerospace,Other / Multi-sector,0.002564,raw_issue_codes_or_propagated_profile
lobbyist_71388,AUT,Automotive,Other / Multi-sector,0.002564,raw_issue_codes_or_propagated_profile
lobbyist_71388,AVI,Aviation,Transportation,0.002564,raw_issue_codes_or_propagated_profile
lobbyist_71388,MED,Medicare and Medicaid,Other / Multi-sector,0.002564,raw_issue_codes_or_propagated_profile
lobbyist_67634,GOV,Government operations,Other / Multi-sector,0.14881,raw_issue_codes_or_propagated_profile
lobbyist_67634,EDU,Education,Labor & Education,0.119048,raw_issue_codes_or_propagated_profile
lobbyist_67634,BAN,Banking,Finance,0.107143,raw_issue_codes_or_propagated_profile
lobbyist_67634,BUD,Budget and appropriations,Other / Multi-sector,0.10119,raw_issue_codes_or_propagated_profile
lobbyist_67634,LBR,Labor and employment,Labor & Education,0.083333,raw_issue_codes_or_propagated_profile
lobbyist_67634,FIN,Finance,Finance,0.071429,raw_issue_codes_or_propagated_profile
lobbyist_67634,TAX,Taxation,Finance,0.071429,raw_issue_codes_or_propagated_profile
lobbyist_67634,ENG,Energy,Energy & Environment,0.059524,raw_issue_codes_or_propagated_profile
lobbyist_67634,HCR,Healthcare,Healthcare,0.059524,raw_issue_codes_or_propagated_profile
lobbyist_67634,CDT,Commodity trading,Other / Multi-sector,0.035714,raw_issue_codes_or_propagated_profile
lobbyist_67634,PHA,Pharmaceuticals,Healthcare,0.035714,raw_issue_codes_or_propagated_profile
lobbyist_67634,FOR,Foreign relations,Trade & Tariffs,0.02381,raw_issue_codes_or_propagated_profile
lobbyist_67634,TRA,Transportation,Transportation,0.017857,raw_issue_codes_or_propagated_profile
lobbyist_67634,URB,Urban development,Other / Multi-sector,0.017857,raw_issue_codes_or_propagated_profile
lobbyist_67634,AGR,Agriculture,Agriculture & Food,0.011905,raw_issue_codes_or_propagated_profile
lobbyist_67634,DIS,Disaster and emergency,Other / Multi-sector,0.011905,raw_issue_codes_or_propagated_profile
lobbyist_67634,NAT,Natural resources,Energy & Environment,0.011905,raw_issue_codes_or_propagated_profile
lobbyist_67634,TRD,Trade,Trade & Tariffs,0.011905,raw_issue_codes_or_propagated_profile
lobbyist_79182,TAX,Taxation,Finance,0.167039,raw_issue_codes_or_propagated_profile
lobbyist_79182,BUD,Budget and appropriations,Other / Multi-sector,0.090694,raw_issue_codes_or_propagated_profile
lobbyist_79182,HCR,Healthcare,Healthcare,0.0903,raw_issue_codes_or_propagated_profile
lobbyist_79182,TRD,Trade,Trade & Tariffs,0.088642,raw_issue_codes_or_propagated_profile
lobbyist_79182,FIN,Finance,Finance,0.065805,raw_issue_codes_or_propagated_profile
lobbyist_79182,ENG,Energy,Energy & Environment,0.062438,raw_issue_codes_or_propagated_profile
lobbyist_79182,GOV,Government operations,Other / Multi-sector,0.052914,raw_issue_codes_or_propagated_profile
lobbyist_79182,DEF,Defense,Defense & Security,0.031911,raw_issue_codes_or_propagated_profile
lobbyist_79182,ENV,Environment,Energy & Environment,0.031525,raw_issue_codes_or_propagated_profile
lobbyist_79182,LBR,Labor and employment,Labor & Education,0.026794,raw_issue_codes_or_propagated_profile
lobbyist_79182,CSP,Communications and spectrum,Other / Multi-sector,0.026533,raw_issue_codes_or_propagated_profile
lobbyist_79182,MMM,Medicare/Medicaid/medical matters,Healthcare,0.025862,raw_issue_codes_or_propagated_profile
lobbyist_79182,SMB,Small business,Other / Multi-sector,0.025862,raw_issue_codes_or_propagated_profile
lobbyist_79182,BAN,Banking,Finance,0.024687,raw_issue_codes_or_propagated_profile
lobbyist_79182,MAN,Manufacturing,Other / Multi-sector,0.024248,raw_issue_codes_or_propagated_profile
lobbyist_79182,EDU,Education,Labor & Education,0.023511,raw_issue_codes_or_propagated_profile
lobbyist_79182,TRA,Transportation,Transportation,0.019073,raw_issue_codes_or_propagated_profile
lobbyist_79182,CPI,Consumer product safety,Technology,0.011755,raw_issue_codes_or_propagated_profile
lobbyist_79182,ECN,Economics,Other / Multi-sector,0.010673,raw_issue_codes_or_propagated_profile
lobbyist_79182,SCI,Science and technology,Technology,0.010319,raw_issue_codes_or_propagated_profile
lobbyist_79182,CIV,Civil rights and liberties,Other / Multi-sector,0.00984,raw_issue_codes_or_propagated_profile
lobbyist_79182,BEV,Beverage industry,Agriculture & Food,0.008621,raw_issue_codes_or_propagated_profile
lobbyist_79182,CDT,Commodity trading,Other / Multi-sector,0.008621,raw_issue_codes_or_propagated_profile
lobbyist_79182,CPT,Consumer protection,Other / Multi-sector,0.008621,raw_issue_codes_or_propagated_profile
lobbyist_79182,MAR,Marine and fisheries,Transportation,0.008621,raw_issue_codes_or_propagated_profile
lobbyist_79182,TAR,Tariffs,Trade & Tariffs,0.008621,raw_issue_codes_or_propagated_profile
lobbyist_79182,FOR,Foreign relations,Trade & Tariffs,0.006008,raw_issue_codes_or_propagated_profile
lobbyist_79182,AGR,Agriculture,Agriculture & Food,0.005787,raw_issue_codes_or_propagated_profile
lobbyist_79182,HOM,Homeland security,Defense & Security,0.004926,raw_issue_codes_or_propagated_profile
lobbyist_79182,DIS,Disaster and emergency,Other / Multi-sector,0.003135,raw_issue_codes_or_propagated_profile
lobbyist_79182,TEC,Technology,Technology,0.003135,raw_issue_codes_or_propagated_profile
lobbyist_79182,IMM,Immigration,Other / Multi-sector,0.002874,raw_issue_codes_or_propagated_profile
lobbyist_79182,AER,Aerospace,Other / Multi-sector,0.002653,raw_issue_codes_or_propagated_profile
lobbyist_79182,AUT,Automotive,Other / Multi-sector,0.002653,raw_issue_codes_or_propagated_profile
lobbyist_79182,AVI,Aviation,Transportation,0.002653,raw_issue_codes_or_propagated_profile
lobbyist_79182,MED,Medicare and Medicaid,Other / Multi-sector,0.002653,raw_issue_codes_or_propagated_profile
lobbyist_45300,BUD,Budget and appropriations,Other / Multi-sector,0.291667,raw_issue_codes_or_propagated_profile
lobbyist_45300,HCR,Healthcare,Healthcare,0.266667,raw_issue_codes_or_propagated_profile
lobbyist_45300,AGR,Agriculture,Agriculture & Food,0.225,raw_issue_codes_or_propagated_profile
lobbyist_45300,ECN,Economics,Other / Multi-sector,0.066667,raw_issue_codes_or_propagated_profile
lobbyist_45300,CSP,Communications and spectrum,Other / Multi-sector,0.025,raw_issue_codes_or_propagated_profile
lobbyist_45300,DEF,Defense,Defense & Security,0.025,raw_issue_codes_or_propagated_profile
lobbyist_45300,EDU,Education,Labor & Education,0.025,raw_issue_codes_or_propagated_profile
lobbyist_45300,HOM,Homeland security,Defense & Security,0.025,raw_issue_codes_or_propagated_profile
lobbyist_45300,IMM,Immigration,Other / Multi-sector,0.025,raw_issue_codes_or_propagated_profile
lobbyist_45300,TRA,Transportation,Transportation,0.025,raw_issue_codes_or_propagated_profile
lobbyist_46567,BUD,Budget and appropriations,Other / Multi-sector,0.111403,raw_issue_codes_or_propagated_profile
lobbyist_46567,FIN,Finance,Finance,0.105263,raw_issue_codes_or_propagated_profile
lobbyist_46567,TRA,Transportation,Transportation,0.102632,raw_issue_codes_or_propagated_profile
lobbyist_46567,TAX,Taxation,Finance,0.069298,raw_issue_codes_or_propagated_profile
lobbyist_46567,HCR,Healthcare,Healthcare,0.067544,raw_issue_codes_or_propagated_profile
lobbyist_46567,TRD,Trade,Trade & Tariffs,0.063158,raw_issue_codes_or_propagated_profile
lobbyist_46567,ENG,Energy,Energy & Environment,0.054386,raw_issue_codes_or_propagated_profile
lobbyist_46567,BAN,Banking,Finance,0.04386,raw_issue_codes_or_propagated_profile
lobbyist_46567,HOM,Homeland security,Defense & Security,0.039474,raw_issue_codes_or_propagated_profile
lobbyist_46567,MMM,Medicare/Medicaid/medical matters,Healthcare,0.036842,raw_issue_codes_or_propagated_profile
lobbyist_46567,DEF,Defense,Defense & Security,0.030702,raw_issue_codes_or_propagated_profile
lobbyist_46567,ENV,Environment,Energy & Environment,0.026316,raw_issue_codes_or_propagated_profile
lobbyist_46567,FOR,Foreign relations,Trade & Tariffs,0.026316,raw_issue_codes_or_propagated_profile
lobbyist_46567,LBR,Labor and employment,Labor & Education,0.026316,raw_issue_codes_or_propagated_profile
lobbyist_46567,SCI,Science and technology,Technology,0.019298,raw_issue_codes_or_propagated_profile
lobbyist_46567,AVI,Aviation,Transportation,0.017544,raw_issue_codes_or_propagated_profile
lobbyist_46567,GOV,Government operations,Other / Multi-sector,0.017544,raw_issue_codes_or_propagated_profile
lobbyist_46567,HOU,Housing,Real Estate & Housing,0.017544,raw_issue_codes_or_propagated_profile
lobbyist_46567,VET,Veterans,Other / Multi-sector,0.017544,raw_issue_codes_or_propagated_profile
lobbyist_46567,AER,Aerospace,Other / Multi-sector,0.013158,raw_issue_codes_or_propagated_profile
lobbyist_46567,TOB,Tobacco,Other / Multi-sector,0.013158,raw_issue_codes_or_propagated_profile
lobbyist_46567,ACC,Accounting,Finance,0.010526,raw_issue_codes_or_propagated_profile
lobbyist_46567,AGR,Agriculture,Agriculture & Food,0.010526,raw_issue_codes_or_propagated_profile
lobbyist_46567,MED,Medicare and Medicaid,Other / Multi-sector,0.010526,raw_issue_codes_or_propagated_profile
lobbyist_46567,PHA,Pharmaceuticals,Healthcare,0.010526,raw_issue_codes_or_propagated_profile
lobbyist_46567,RRR,Railroads,Other / Multi-sector,0.010526,raw_issue_codes_or_propagated_profile
lobbyist_46567,TRU,Trucking,Transportation,0.010526,raw_issue_codes_or_propagated_profile
lobbyist_46567,CSP,Communications and spectrum,Other / Multi-sector,0.008772,raw_issue_codes_or_propagated_profile
lobbyist_46567,LAW,Law enforcement,Other / Multi-sector,0.008772,raw_issue_codes_or_propagated_profile
lobbyist_49748,EDU,Education,Labor & Education,1.0,raw_issue_codes_or_propagated_profile
lobbyist_114912,TAX,Taxation,Finance,0.16648,raw_issue_codes_or_propagated_profile
lobbyist_114912,FIN,Finance,Finance,0.137068,raw_issue_codes_or_propagated_profile
lobbyist_114912,INS,Insurance,Finance,0.078011,raw_issue_codes_or_propagated_profile
lobbyist_114912,BAN,Banking,Finance,0.071242,raw_issue_codes_or_propagated_profile
lobbyist_114912,HOU,Housing,Real Estate & Housing,0.058824,raw_issue_codes_or_propagated_profile
lobbyist_114912,HCR,Healthcare,Healthcare,0.05,raw_issue_codes_or_propagated_profile
lobbyist_114912,BUD,Budget and appropriations,Other / Multi-sector,0.034547,raw_issue_codes_or_propagated_profile
lobbyist_114912,RET,Retirement,Labor & Education,0.032913,raw_issue_codes_or_propagated_profile
